214.791666667,215.625,216.791666667,218.25,218.875,219.958333333,220.25,220.958333333,221.25,221.083333333,221.708333333,220.916666667,220.583333333,218.083333333,213.0,202.208333333,212.958333333,214.25,215.875,217.5,218.25,219.333333333,219.791666667,220.375,219.958333333,220.916666667,222.375,221.25,221.583333333,219.666666667,217.625,209.791666667,213.208333333,214.708333333,216.291666667,217.666666667,218.375,219.583333333,220.208333333,220.666666667,220.416666667,221.166666667,222.333333333,221.25,222.208333333,220.333333333,220.541666667,216.041666667,213.125,214.583333333,215.875,216.875,217.5,219.125,219.75,220.083333333,220.041666667,221.041666667,222.125,221.791666667,222.583333333,220.416666667,220.833333333,217.958333333,213.458333333,214.625,215.5,216.375,217.333333333,219.291666667,219.958333333,220.291666667,219.833333333,221.125,221.875,221.625,221.708333333,220.541666667,221.25,219.416666667,213.291666667,214.291666667,214.708333333,215.75,216.75,218.791666667,219.5,219.958333333,219.708333333,220.708333333,221.375,221.833333333,221.5,221.083333333,221.166666667,219.75,213.083333333,214.0,214.75,215.791666667,216.666666667,218.375,219.208333333,219.916666667,219.666666667,220.208333333,220.916666667,221.75,221.666666667,221.666666667,221.25,219.666666667,212.083333333,213.166666667,214.583333333,215.833333333,216.5,218.0,218.833333333,219.541666667,219.708333333,220.291666667,221.333333333,221.791666667,221.791666667,222.125,221.541666667,220.125,212.25,213.75,214.333333333,215.166666667,216.0,217.791666667,218.75,219.583333333,219.333333333,219.875,220.5,221.208333333,221.541666667,221.75,221.25,219.791666667,211.083333333,213.041666667,213.916666667,215.5,215.708333333,217.083333333,218.208333333,219.125,219.208333333,220.041666667,220.583333333,221.125,221.291666667,221.291666667,221.041666667,220.0,211.541666667,212.791666667,213.5,215.208333333,215.083333333,216.5,217.541666667,218.791666667,219.208333333,220.208333333,220.791666667,220.833333333,221.375,221.166666667,221.0,220.333333333,210.791666667,211.416666667,212.833333333,214.333333333,214.708333333,216.166666667,217.041666667,218.291666667,218.208333333,219.666666667,220.208333333,220.375,221.125,220.791666667,220.541666667,220.041666667,209.75,211.041666667,212.666666667,214.0,214.041666667,215.583333333,216.25,217.958333333,217.333333333,218.791666667,219.625,219.833333333,220.791666667,220.416666667,220.125,219.5,209.208333333,211.583333333,212.666666667,213.75,213.708333333,214.833333333,215.625,217.375,217.75,218.833333333,219.5,219.666666667,220.25,220.291666667,220.208333333,219.458333333,208.208333333,211.125,211.916666667,212.916666667,213.666666667,214.833333333,215.458333333,217.125,217.583333333,218.583333333,218.875,218.916666667,219.0,219.333333333,219.583333333,218.958333333,207.208333333,209.833333333,210.583333333,211.166666667,212.875,214.458333333,214.625,216.375,216.291666667,217.416666667,218.083333333,218.125,217.791666667,218.125,218.666666667,218.333333333,
210.016666667,210.633333333,210.666666667,211.016666667,211.266666667,211.166666667,211.633333333,211.866666667,212.9,211.833333333,210.633333333,209.183333333,208.95,207.016666667,205.4,203.666666667,209.8,210.266666667,210.283333333,211.05,211.25,211.8,212.066666667,212.333333333,212.633333333,212.583333333,212.2,211.55,209.983333333,207.733333333,206.85,204.816666667,209.2,209.35,210.183333333,210.983333333,211.65,212.1,212.383333333,212.6,212.85,212.783333333,212.683333333,212.283333333,211.5,209.466666667,207.833333333,205.4,208.516666667,209.433333333,210.8,211.316666667,211.883333333,212.166666667,212.55,212.466666667,212.733333333,212.483333333,212.516666667,212.383333333,212.016666667,210.683333333,209.9,207.716666667,208.9,210.3,211.133333333,211.883333333,211.85,212.366666667,212.483333333,212.583333333,212.433333333,212.4,212.616666667,212.783333333,212.383333333,211.433333333,211.066666667,209.183333333,209.683333333,210.7,211.033333333,211.8,211.9,212.266666667,212.316666667,212.433333333,212.65,212.633333333,213.033333333,212.783333333,212.75,212.0,211.316666667,210.083333333,209.85,210.95,211.283333333,211.85,212.166666667,212.316666667,212.616666667,212.516666667,212.65,212.883333333,213.1,212.766666667,212.583333333,212.016666667,211.55,210.6,209.65,210.866666667,211.083333333,211.916666667,211.85,212.033333333,212.483333333,212.85,213.033333333,213.083333333,213.266666667,212.65,212.483333333,212.016666667,211.8,210.983333333,210.233333333,210.666666667,210.916666667,211.466666667,211.783333333,212.366666667,212.65,213.166666667,213.4,213.133333333,213.216666667,212.716666667,212.533333333,212.083333333,211.833333333,211.083333333,209.866666667,210.85,211.183333333,212.05,212.05,212.566666667,212.416666667,212.733333333,213.033333333,212.9,212.9,212.666666667,212.583333333,212.233333333,212.133333333,211.133333333,209.9,210.55,210.966666667,211.75,212.066666667,212.466666667,212.6,212.75,212.933333333,212.933333333,212.816666667,212.616666667,212.333333333,211.983333333,212.15,211.016666667,210.233333333,210.933333333,211.016666667,211.683333333,211.983333333,212.516666667,212.45,212.916666667,213.333333333,213.15,213.116666667,212.766666667,212.4,212.216666667,212.316666667,211.266666667,210.35,210.766666667,211.083333333,211.583333333,212.05,212.3,212.716666667,212.816666667,213.1,212.75,212.616666667,212.416666667,212.366666667,212.183333333,212.2,211.05,210.183333333,210.683333333,210.816666667,211.416666667,212.083333333,212.283333333,212.533333333,212.783333333,212.95,212.733333333,212.85,212.616666667,212.533333333,212.233333333,212.233333333,211.216666667,210.116666667,210.716666667,211.266666667,211.733333333,212.166666667,212.1,212.333333333,212.283333333,212.55,212.466666667,212.7,212.45,212.316666667,211.95,212.033333333,211.25,209.683333333,210.5,210.9,211.516666667,211.866666667,212.033333333,212.133333333,212.25,212.416666667,212.35,212.383333333,212.15,212.216666667,211.983333333,212.083333333,211.25,
204.492957746,204.281690141,205.056338028,205.774647887,206.154929577,206.323943662,206.450704225,207.0,207.394366197,206.929577465,207.577464789,207.704225352,208.211267606,207.845070423,208.394366197,208.408450704,204.267605634,204.746478873,205.577464789,205.929577465,206.098591549,206.577464789,206.591549296,206.901408451,206.591549296,206.436619718,206.887323944,207.098591549,207.309859155,207.408450704,207.985915493,208.084507042,204.704225352,205.295774648,205.704225352,205.915492958,206.197183099,206.704225352,206.605633803,206.633802817,206.690140845,206.718309859,206.971830986,207.126760563,207.267605634,207.591549296,207.661971831,207.521126761,205.028169014,205.366197183,205.61971831,206.112676056,206.197183099,206.85915493,206.661971831,206.802816901,207.028169014,207.126760563,207.197183099,207.154929577,207.098591549,207.352112676,207.563380282,207.450704225,204.718309859,205.126760563,205.535211268,205.957746479,205.971830986,206.464788732,206.394366197,206.563380282,206.605633803,206.732394366,206.887323944,206.887323944,207.014084507,207.211267606,207.422535211,207.422535211,204.915492958,205.183098592,205.718309859,205.985915493,205.915492958,206.352112676,206.323943662,206.436619718,206.845070423,206.788732394,206.845070423,206.85915493,207.14084507,207.070422535,207.281690141,207.042253521,204.915492958,205.0,205.633802817,205.830985915,205.971830986,206.0,206.309859155,206.704225352,206.901408451,206.915492958,206.929577465,207.042253521,207.098591549,207.042253521,207.056338028,206.774647887,204.929577465,204.985915493,205.549295775,205.746478873,205.929577465,205.802816901,206.169014085,206.788732394,206.394366197,206.535211268,206.605633803,206.873239437,206.901408451,206.887323944,206.887323944,206.507042254,204.971830986,204.816901408,205.295774648,205.732394366,206.098591549,205.85915493,206.197183099,206.253521127,206.422535211,206.732394366,206.563380282,206.85915493,206.845070423,206.887323944,206.901408451,206.802816901,204.507042254,204.422535211,204.901408451,205.225352113,205.450704225,205.563380282,205.957746479,206.070422535,206.253521127,206.507042254,206.436619718,206.633802817,206.549295775,206.816901408,207.014084507,207.0,204.408450704,204.408450704,204.901408451,205.0,205.338028169,205.61971831,205.985915493,206.225352113,206.084507042,206.281690141,206.253521127,206.661971831,206.704225352,206.887323944,206.816901408,206.887323944,204.253521127,204.521126761,204.845070423,204.85915493,204.873239437,205.352112676,205.605633803,205.957746479,206.169014085,206.267605634,206.183098592,206.591549296,206.478873239,206.732394366,206.647887324,206.633802817,203.676056338,204.197183099,204.591549296,204.647887324,204.901408451,205.211267606,205.394366197,205.690140845,206.112676056,206.23943662,206.281690141,206.492957746,206.478873239,206.521126761,206.633802817,206.85915493,203.563380282,204.042253521,204.267605634,204.830985915,205.014084507,205.394366197,205.352112676,205.591549296,206.084507042,206.281690141,206.352112676,206.352112676,206.366197183,206.38028169,206.422535211,206.394366197,203.746478873,203.957746479,204.253521127,204.605633803,205.056338028,205.309859155,205.394366197,205.492957746,205.929577465,206.225352113,206.183098592,206.281690141,206.211267606,206.295774648,206.126760563,205.732394366,203.661971831,203.647887324,204.028169014,204.281690141,204.577464789,205.014084507,205.183098592,205.478873239,205.394366197,205.845070423,205.887323944,206.028169014,206.0,206.126760563,205.929577465,205.478873239,
195.106666667,196.12,197.32,197.053333333,197.666666667,198.333333333,198.613333333,198.893333333,199.88,199.093333333,198.8,197.8,196.586666667,194.88,194.12,192.853333333,194.386666667,195.573333333,196.693333333,197.32,197.546666667,198.466666667,199.413333333,199.613333333,199.72,199.64,200.466666667,199.173333333,199.386666667,198.066666667,196.88,195.253333333,194.64,196.306666667,196.2,196.893333333,198.44,198.28,198.933333333,200.0,200.706666667,200.44,200.746666667,200.533333333,200.386666667,199.933333333,198.573333333,197.36,193.0,196.24,197.133333333,198.24,199.386666667,199.253333333,199.88,200.706666667,200.573333333,200.613333333,201.4,201.373333333,200.813333333,200.053333333,200.186666667,199.986666667,194.013333333,196.893333333,197.333333333,197.466666667,199.4,200.266666667,200.146666667,199.853333333,200.493333333,200.866666667,201.626666667,201.693333333,201.706666667,201.2,201.226666667,200.973333333,194.68,197.786666667,198.013333333,198.4,199.746666667,200.013333333,200.013333333,200.48,201.013333333,201.946666667,201.6,202.04,202.32,202.04,201.533333333,201.253333333,194.093333333,197.186666667,197.76,198.653333333,199.466666667,199.88,200.493333333,200.96,200.866666667,201.48,202.12,202.0,202.306666667,202.52,202.56,202.506666667,194.84,197.84,198.773333333,199.093333333,199.066666667,199.2,200.226666667,201.426666667,201.053333333,202.093333333,202.013333333,202.76,203.32,203.426666667,202.373333333,202.026666667,195.053333333,197.12,198.813333333,199.106666667,199.8,200.533333333,200.146666667,200.573333333,201.88,201.866666667,202.066666667,202.72,203.053333333,202.64,203.28,202.52,193.986666667,197.533333333,198.773333333,199.8,199.88,200.453333333,200.613333333,201.866666667,201.466666667,202.146666667,202.52,203.2,202.706666667,202.093333333,202.586666667,202.12,195.026666667,197.506666667,199.226666667,200.226666667,200.533333333,200.413333333,200.466666667,201.493333333,201.48,201.84,202.48,202.866666667,202.466666667,202.146666667,202.52,201.92,194.56,197.04,198.906666667,199.52,200.093333333,200.56,201.306666667,202.12,201.733333333,201.413333333,202.0,201.746666667,202.08,202.693333333,201.64,202.253333333,195.173333333,196.84,198.466666667,199.96,199.826666667,200.866666667,200.84,201.853333333,201.253333333,201.426666667,201.72,201.586666667,202.106666667,201.64,201.893333333,202.186666667,194.626666667,197.133333333,198.093333333,199.253333333,199.346666667,200.706666667,200.88,201.106666667,201.0,200.906666667,202.066666667,201.32,201.573333333,202.293333333,201.68,201.92,194.413333333,196.52,198.293333333,199.413333333,199.44,200.026666667,199.973333333,200.44,200.813333333,201.266666667,201.84,201.466666667,202.0,201.786666667,201.546666667,201.4,194.04,195.973333333,197.493333333,199.133333333,199.653333333,199.44,199.386666667,199.986666667,200.226666667,200.853333333,201.466666667,201.653333333,201.733333333,201.333333333,201.013333333,200.213333333,
202.28,203.92,204.2,206.2,206.24,205.96,205.56,202.64,199.6,196.0,193.28,190.68,186.16,181.0,178.36,170.04,202.88,206.24,206.96,208.28,208.48,206.72,206.04,204.04,201.36,197.4,196.08,192.52,189.16,181.2,176.36,168.6,204.56,207.36,207.2,207.44,209.36,207.8,205.56,203.76,201.76,198.44,196.28,192.44,188.32,181.96,175.28,168.04,206.52,209.12,208.68,208.72,209.64,206.76,206.28,205.6,203.96,201.96,196.96,192.36,188.96,182.48,175.6,166.96,205.68,206.92,209.2,208.84,209.24,206.64,205.76,205.36,204.64,201.92,197.6,191.72,189.12,182.48,174.92,164.28,205.6,207.68,209.04,208.68,209.24,207.88,206.76,206.16,204.04,202.2,199.76,194.16,190.0,182.2,173.4,163.16,205.2,208.32,208.76,208.24,208.76,207.28,206.24,205.8,204.28,202.88,198.04,193.56,190.52,182.48,173.24,161.28,205.2,208.48,209.88,208.44,209.8,208.64,207.52,206.0,203.8,201.52,196.12,191.56,189.4,184.76,175.64,159.12,206.08,207.76,208.12,208.28,208.64,207.04,207.28,206.08,202.16,200.16,196.24,191.8,189.4,182.16,177.16,162.32,205.28,208.88,209.76,210.12,209.48,207.8,206.88,206.04,203.2,199.88,196.48,190.36,186.84,181.2,177.84,162.04,204.84,207.96,208.84,209.28,209.68,207.92,206.2,204.56,202.44,197.92,195.88,191.4,187.52,181.36,176.16,160.6,205.4,208.0,209.32,209.0,209.24,207.56,206.76,204.44,202.28,197.28,195.2,191.04,187.6,179.52,171.6,155.32,204.84,206.56,208.6,209.32,209.04,206.88,205.56,202.36,200.28,196.8,194.48,188.28,184.88,175.08,166.52,149.44,204.76,207.4,209.04,209.28,207.68,206.96,205.32,201.4,199.44,194.92,192.76,185.88,182.76,166.64,153.72,142.96,204.92,208.04,208.64,208.2,206.32,205.16,203.52,200.24,198.4,192.2,190.08,181.96,175.2,158.0,148.24,140.76,205.0,207.12,206.72,205.44,204.88,202.72,200.56,197.08,193.28,189.44,183.28,173.08,167.36,150.12,144.68,137.2,
188.423076923,188.894230769,190.375,190.961538462,191.894230769,192.192307692,192.451923077,192.913461538,193.5,193.442307692,193.451923077,193.490384615,193.163461538,193.346153846,193.182692308,192.442307692,188.932692308,189.961538462,191.480769231,191.692307692,192.586538462,193.211538462,193.394230769,193.951923077,193.278846154,193.644230769,193.394230769,193.596153846,193.240384615,193.307692308,193.5,193.326923077,190.403846154,191.182692308,191.403846154,191.663461538,192.125,193.211538462,193.0,193.769230769,194.019230769,193.951923077,193.701923077,193.480769231,194.028846154,193.451923077,194.019230769,192.875,191.144230769,191.682692308,192.086538462,192.317307692,192.875,193.096153846,193.567307692,194.269230769,193.75,194.048076923,193.711538462,193.817307692,193.971153846,192.836538462,193.009615385,192.442307692,190.394230769,191.605769231,192.009615385,192.557692308,192.942307692,193.298076923,193.144230769,193.605769231,193.355769231,194.346153846,193.394230769,193.480769231,194.0,192.894230769,192.442307692,192.230769231,190.942307692,192.076923077,192.125,192.721153846,192.903846154,192.923076923,193.269230769,193.192307692,193.326923077,193.596153846,193.163461538,193.115384615,193.067307692,192.701923077,192.75,193.230769231,190.692307692,191.423076923,192.5,192.365384615,192.596153846,192.836538462,193.317307692,193.663461538,193.326923077,193.086538462,193.384615385,193.567307692,193.317307692,192.913461538,193.086538462,193.403846154,190.730769231,190.625,191.692307692,192.317307692,192.5,192.798076923,192.509615385,192.663461538,193.048076923,192.653846154,192.759615385,193.153846154,192.942307692,193.432692308,193.442307692,193.278846154,191.615384615,191.076923077,191.423076923,191.75,192.461538462,192.365384615,192.759615385,191.903846154,192.971153846,192.365384615,192.971153846,193.211538462,193.509615385,192.807692308,193.009615385,193.403846154,191.057692308,190.951923077,191.096153846,191.0,191.442307692,191.336538462,192.211538462,192.461538462,192.086538462,192.615384615,193.134615385,193.519230769,193.125,193.317307692,193.759615385,193.740384615,191.125,190.625,190.634615385,190.605769231,190.461538462,191.096153846,191.173076923,191.980769231,191.778846154,192.826923077,192.932692308,193.019230769,192.932692308,193.509615385,193.346153846,193.326923077,190.086538462,190.278846154,190.605769231,190.413461538,190.538461538,190.807692308,190.817307692,191.519230769,191.971153846,192.173076923,192.538461538,193.163461538,192.971153846,193.240384615,193.701923077,193.25,190.086538462,189.740384615,189.865384615,190.403846154,190.240384615,190.567307692,190.711538462,191.317307692,192.509615385,192.423076923,192.288461538,193.173076923,192.865384615,192.942307692,192.721153846,192.528846154,189.432692308,190.173076923,189.971153846,190.086538462,190.326923077,190.846153846,190.730769231,191.413461538,191.663461538,192.057692308,192.471153846,192.692307692,192.798076923,193.346153846,193.086538462,192.932692308,189.086538462,189.932692308,189.730769231,190.201923077,190.913461538,191.086538462,191.576923077,191.586538462,191.442307692,192.163461538,192.288461538,192.817307692,192.615384615,192.942307692,192.951923077,192.826923077,189.326923077,190.038461538,189.980769231,190.336538462,191.067307692,191.221153846,191.798076923,191.980769231,191.711538462,192.144230769,191.730769231,192.519230769,192.490384615,191.884615385,192.298076923,191.865384615,
206.7,203.7,202.4,198.9,200.0,195.4,187.9,174.5,162.2,139.0,118.6,103.9,100.3,96.7,96.0,93.5,210.5,207.9,205.9,200.8,200.8,196.1,190.6,178.9,167.5,149.8,123.1,108.4,98.9,92.7,88.3,85.0,212.4,210.9,208.8,203.4,202.1,197.0,193.5,182.9,173.7,152.3,134.2,105.7,96.2,91.0,86.8,87.1,212.5,212.8,211.5,207.1,206.6,199.0,194.2,184.6,177.3,159.2,149.9,118.8,97.6,89.3,81.9,82.2,213.7,211.6,212.0,210.5,208.0,200.9,197.8,187.3,183.9,166.4,150.4,119.6,103.8,86.8,84.2,80.4,213.6,212.0,210.9,209.8,209.2,203.4,201.6,194.7,187.2,172.9,160.7,138.9,115.6,91.8,87.9,83.8,212.3,212.0,211.5,209.7,209.4,205.2,203.9,199.1,195.5,181.3,165.5,145.4,121.7,99.3,89.0,81.1,212.2,213.1,212.4,210.7,209.7,206.3,206.0,202.7,203.0,192.9,178.7,159.6,136.3,108.5,95.1,88.9,213.9,213.6,213.1,211.7,210.1,206.7,205.1,203.0,201.7,194.1,184.3,168.9,146.3,118.4,102.7,96.2,212.5,212.6,212.1,211.5,211.3,208.3,207.0,204.9,203.7,198.6,190.7,176.8,158.4,132.9,109.3,99.5,213.6,213.9,213.7,212.6,211.7,208.0,206.6,204.0,203.7,200.9,196.1,179.0,168.8,142.6,118.6,105.2,214.3,214.1,213.5,212.4,211.7,208.5,208.2,205.7,204.5,201.1,199.1,183.7,176.0,154.0,134.2,115.1,214.1,212.9,212.8,211.9,211.6,208.8,208.5,205.4,205.3,202.8,200.9,188.9,179.6,161.1,143.9,120.4,213.4,212.8,213.5,213.3,212.7,210.3,209.0,205.6,207.1,202.3,203.5,194.0,182.9,168.6,154.7,129.7,213.0,213.1,213.6,212.9,212.5,210.4,208.6,206.6,206.4,204.3,201.4,197.0,186.8,172.1,161.2,139.4,213.5,213.6,214.1,213.2,213.5,211.7,209.2,208.0,206.6,203.5,204.4,199.8,191.0,177.6,167.0,152.8,
183.642857143,183.857142857,186.357142857,185.785714286,188.214285714,188.285714286,190.642857143,188.0,188.5,186.071428571,185.214285714,181.928571429,180.214285714,174.214285714,170.714285714,169.214285714,184.642857143,186.5,188.071428571,189.714285714,190.214285714,193.071428571,192.857142857,190.571428571,189.928571429,187.714285714,185.714285714,182.0,176.928571429,171.714285714,170.785714286,166.0,187.428571429,189.0,189.285714286,191.857142857,191.5,191.714285714,192.714285714,191.857142857,193.857142857,192.642857143,186.785714286,182.928571429,175.285714286,170.285714286,170.571428571,162.0,187.857142857,190.142857143,190.0,192.785714286,193.285714286,193.428571429,194.714285714,194.142857143,192.571428571,194.571428571,187.142857143,181.5,172.785714286,169.357142857,167.428571429,154.142857143,190.928571429,193.0,195.071428571,195.785714286,196.071428571,196.785714286,195.928571429,195.285714286,196.285714286,191.714285714,188.285714286,180.785714286,173.0,169.214285714,160.571428571,140.5,191.285714286,193.857142857,198.642857143,197.642857143,198.642857143,197.928571429,197.642857143,197.0,195.928571429,191.571428571,184.5,177.714285714,171.428571429,162.357142857,149.0,124.285714286,192.214285714,195.071428571,196.357142857,196.571428571,197.571428571,197.642857143,198.928571429,197.642857143,195.285714286,193.714285714,182.285714286,175.5,173.142857143,162.428571429,141.285714286,116.5,194.785714286,197.714285714,197.071428571,199.285714286,200.0,199.714285714,200.714285714,198.214285714,197.071428571,189.928571429,182.571428571,172.071428571,166.214285714,147.0,123.0,100.071428571,198.071428571,195.428571429,199.571428571,199.0,200.071428571,200.571428571,199.714285714,198.142857143,195.142857143,184.285714286,178.285714286,165.857142857,151.285714286,129.642857143,106.714285714,98.4285714286,198.857142857,197.357142857,199.928571429,199.142857143,201.642857143,201.214285714,199.642857143,198.428571429,187.857142857,180.5,172.857142857,156.0,136.357142857,114.357142857,96.2857142857,91.7142857143,200.214285714,200.285714286,202.357142857,202.142857143,200.571428571,198.5,199.214285714,193.428571429,188.571428571,178.928571429,163.142857143,136.571428571,118.5,98.7857142857,96.8571428571,95.1428571429,200.642857143,202.571428571,202.857142857,203.357142857,199.214285714,197.928571429,198.071428571,191.5,181.714285714,165.285714286,142.571428571,121.5,108.285714286,95.0714285714,89.7857142857,90.2142857143,202.357142857,203.857142857,201.714285714,202.571428571,200.214285714,196.857142857,197.714285714,189.071428571,174.285714286,144.357142857,137.357142857,118.642857143,108.357142857,94.6428571429,85.5714285714,88.5,202.642857143,203.5,201.571428571,201.285714286,200.071428571,195.642857143,193.857142857,175.071428571,153.0,130.142857143,118.714285714,101.285714286,97.0714285714,87.4285714286,85.2142857143,88.5,201.0,202.714285714,202.785714286,200.642857143,200.357142857,195.928571429,182.285714286,157.642857143,136.928571429,121.857142857,113.428571429,95.6428571429,88.2142857143,88.2142857143,85.2142857143,85.2142857143,202.714285714,201.857142857,203.428571429,199.142857143,198.5,185.0,163.571428571,140.857142857,124.428571429,108.714285714,99.7142857143,86.1428571429,87.2142857143,87.3571428571,85.7857142857,88.1428571429,
131.125,136.0625,143.625,157.5625,161.0625,173.5625,178.25,189.3125,195.3125,200.25,203.125,206.1875,206.9375,208.9375,210.375,209.625,128.5625,133.4375,140.875,156.5625,163.0,174.3125,178.8125,190.125,194.5,202.875,203.6875,206.0,207.625,208.0,210.75,208.5625,130.625,133.875,135.75,149.5,161.875,174.8125,182.875,192.25,195.9375,202.25,203.625,206.25,208.375,210.4375,209.1875,209.5625,127.8125,131.3125,132.9375,146.0,158.125,173.625,182.9375,192.4375,195.9375,201.75,203.0625,206.4375,209.8125,209.875,208.625,209.3125,127.875,130.8125,132.625,142.125,156.625,178.0625,184.3125,195.375,196.5625,203.3125,203.1875,204.8125,208.875,208.875,209.125,209.125,127.3125,130.0,132.5,139.8125,151.25,175.6875,185.0625,194.25,195.625,201.8125,203.8125,206.5,208.1875,211.125,210.375,209.1875,126.625,131.0625,133.6875,140.0,150.375,174.75,182.5,195.375,195.625,202.1875,204.0,207.375,209.5,210.0625,209.625,209.75,128.125,131.6875,133.4375,139.125,147.9375,172.0,182.75,195.125,197.9375,201.0,204.3125,206.6875,208.1875,209.6875,209.625,211.125,128.75,133.1875,133.5,138.9375,150.125,170.9375,182.9375,195.3125,198.1875,202.625,204.0,206.0625,207.6875,210.5625,211.0,210.5625,127.3125,132.875,133.9375,139.625,148.75,165.25,182.375,194.25,195.25,200.1875,202.8125,205.625,208.5625,211.1875,211.8125,211.3125,128.625,134.0,135.0625,139.9375,147.5625,166.3125,182.6875,193.625,195.3125,200.375,202.6875,206.9375,209.3125,210.4375,210.3125,211.125,128.75,134.25,135.625,140.5,146.625,162.3125,179.0,190.75,194.25,199.5,201.8125,205.5,208.25,210.25,208.9375,211.125,128.6875,134.75,135.0,140.125,148.3125,164.875,173.375,187.75,193.5625,199.5,201.6875,205.0,208.375,209.9375,210.5625,211.875,129.5625,134.6875,135.25,139.3125,147.5,163.625,171.0,185.125,191.25,198.8125,200.875,204.125,207.0625,208.5625,210.1875,211.1875,130.8125,134.0,139.125,143.25,148.75,162.5625,168.3125,184.25,190.1875,197.6875,199.5,202.0625,207.25,210.1875,209.125,210.0625,131.9375,134.625,137.75,144.9375,148.6875,163.5,166.875,178.25,185.625,195.8125,197.25,200.5625,207.375,207.75,208.6875,211.9375,
125.541666667,121.875,124.666666667,123.333333333,122.0,122.041666667,130.25,132.625,135.083333333,139.708333333,143.583333333,151.25,154.375,160.125,164.166666667,167.125,121.916666667,120.583333333,119.041666667,122.291666667,123.625,128.75,132.5,138.875,141.083333333,148.166666667,153.666666667,159.166666667,161.75,166.833333333,167.791666667,171.166666667,124.916666667,119.208333333,122.041666667,120.25,124.25,129.041666667,134.875,142.041666667,144.666666667,154.166666667,161.375,164.833333333,166.875,170.416666667,169.958333333,173.083333333,123.708333333,117.666666667,122.125,126.541666667,130.458333333,140.333333333,142.958333333,151.208333333,157.75,164.666666667,167.583333333,169.5,171.75,175.75,174.916666667,176.208333333,130.333333333,126.875,126.875,129.375,135.625,143.916666667,146.416666667,156.625,164.333333333,167.958333333,169.083333333,173.25,172.25,175.916666667,176.208333333,177.375,130.583333333,132.458333333,132.708333333,139.166666667,146.958333333,157.458333333,159.375,168.333333333,172.583333333,174.916666667,176.5,178.958333333,176.375,177.708333333,178.75,179.625,129.625,133.208333333,139.0,148.25,154.0,165.166666667,165.833333333,173.625,174.291666667,179.25,179.833333333,180.458333333,177.333333333,178.416666667,177.458333333,179.291666667,134.708333333,140.291666667,147.25,158.791666667,169.0,176.833333333,178.625,181.666666667,185.083333333,186.833333333,184.916666667,186.0,182.5,181.083333333,178.833333333,182.291666667,137.625,144.75,153.791666667,169.875,173.416666667,181.458333333,184.25,187.791666667,190.0,190.208333333,187.708333333,186.916666667,187.541666667,185.916666667,183.791666667,182.666666667,146.875,156.0,165.916666667,177.666666667,182.375,188.083333333,188.375,190.166666667,191.625,191.291666667,188.708333333,188.583333333,189.583333333,188.333333333,184.875,182.166666667,150.25,160.0,170.75,179.291666667,181.541666667,187.041666667,188.0,190.208333333,189.375,190.25,191.833333333,191.5,189.75,189.708333333,188.583333333,185.083333333,157.958333333,169.666666667,178.666666667,184.5,185.041666667,187.916666667,187.708333333,189.833333333,188.958333333,189.791666667,189.875,189.708333333,188.708333333,191.291666667,189.666666667,186.916666667,164.375,174.791666667,179.958333333,182.583333333,184.916666667,190.083333333,189.0,189.25,188.125,190.333333333,190.75,188.708333333,187.958333333,187.875,188.041666667,187.416666667,173.916666667,181.916666667,183.583333333,184.0,186.375,188.333333333,186.791666667,190.416666667,189.208333333,190.791666667,191.125,189.958333333,190.0,189.458333333,188.0,185.333333333,174.083333333,182.333333333,181.166666667,185.583333333,186.666666667,187.583333333,188.958333333,189.041666667,191.083333333,191.125,189.416666667,189.291666667,187.291666667,186.625,183.458333333,178.541666667,180.083333333,183.208333333,183.0,185.875,188.166666667,186.958333333,189.083333333,189.291666667,191.416666667,190.5,189.25,187.666666667,186.375,185.708333333,179.0,178.333333333,
