210.8,208.1,217.4,226.9,231.2,228.2,218.8,213.2,223.9,214.8,210.4,217.3,225.7,231.2,231.2,222.4,232.1,228.2,219.1,210.8,213.2,221.9,230.2,232.4,228.0,233.7,231.0,222.0,211.8,210.5,219.1,228.0,216.3,226.1,232.0,233.0,224.8,211.5,206.4,213.8,213.0,212.7,219.7,228.9,232.5,227.1,216.1,207.7,222.9,216.3,212.5,217.4,225.0,230.3,228.8,219.0,228.7,226.8,215.4,207.8,210.6,218.3,226.4,226.4,
208.0,218.444444444,229.111111111,232.555555556,224.888888889,213.333333333,206.444444444,210.222222222,209.111111111,206.555555556,216.444444444,229.333333333,233.888888889,227.666666667,218.555555556,209.222222222,224.777777778,212.777777778,207.0,214.111111111,224.333333333,231.888888889,232.333333333,221.666666667,232.777777778,226.666666667,214.444444444,207.111111111,209.666666667,222.222222222,232.333333333,232.0,226.111111111,234.333333333,231.222222222,221.444444444,211.333333333,207.555555556,215.444444444,226.666666667,211.444444444,224.111111111,231.444444444,233.666666667,226.0,210.777777778,203.777777778,211.222222222,207.777777778,208.111111111,217.888888889,229.777777778,234.333333333,229.111111111,218.777777778,208.333333333,221.333333333,212.222222222,210.555555556,216.222222222,226.333333333,233.888888889,230.777777778,219.0,
229.066666667,223.666666667,212.266666667,205.866666667,208.333333333,220.533333333,229.666666667,228.666666667,225.6,231.6,227.533333333,217.2,208.666666667,209.6,218.066666667,227.466666667,211.266666667,223.6,230.2,230.466666667,221.866666667,210.533333333,206.666666667,213.266666667,205.0,209.4,219.8,229.933333333,232.133333333,223.866666667,213.0,207.066666667,218.266666667,207.066666667,206.933333333,215.933333333,227.4,232.066666667,228.866666667,218.8,231.466666667,224.4,212.066666667,206.266666667,210.866666667,223.533333333,232.2,231.533333333,227.2,231.733333333,227.933333333,217.333333333,208.533333333,210.666666667,219.866666667,229.933333333,214.4,224.666666667,232.266666667,229.733333333,221.333333333,209.733333333,206.066666667,215.266666667,
217.583333333,208.666666667,205.083333333,213.5,224.25,229.666666667,228.25,219.75,228.583333333,224.083333333,212.083333333,204.666666667,208.333333333,219.5,229.083333333,230.583333333,223.833333333,231.666666667,226.333333333,217.25,208.5,206.583333333,216.25,226.333333333,212.583333333,223.916666667,230.5,231.166666667,222.0,207.5,201.333333333,209.666666667,206.5,206.5,217.166666667,228.666666667,231.5,224.333333333,213.25,204.083333333,220.0,208.75,206.583333333,214.916666667,225.0,231.25,230.25,217.75,231.75,226.166666667,214.666666667,206.083333333,207.5,217.75,228.75,227.5,225.75,230.916666667,226.333333333,215.916666667,206.416666667,205.0,216.5,223.666666667,
219.533333333,225.933333333,223.733333333,216.466666667,208.666666667,206.866666667,213.4,221.8,209.2,218.666666667,224.733333333,226.8,219.733333333,209.666666667,206.6,211.133333333,209.866666667,209.066666667,216.666666667,224.266666667,226.866666667,223.0,214.733333333,207.866666667,223.6,215.6,210.333333333,213.333333333,221.066666667,226.8,225.933333333,217.266666667,231.266666667,227.133333333,218.266666667,210.133333333,209.066666667,217.866666667,225.933333333,226.8,224.333333333,229.6,229.4,222.333333333,212.066666667,207.866666667,214.266666667,221.4,213.2,219.0,227.0,228.733333333,221.866666667,211.866666667,207.133333333,210.466666667,211.6,210.2,216.2,223.066666667,223.866666667,221.133333333,213.666666667,206.333333333,
210.333333333,210.153846154,211.871794872,213.538461538,213.384615385,212.102564103,211.282051282,212.256410256,212.179487179,211.128205128,211.230769231,212.384615385,213.666666667,214.666666667,214.051282051,213.435897436,212.051282051,212.820512821,212.948717949,213.512820513,214.205128205,214.333333333,214.794871795,215.333333333,210.717948718,211.871794872,214.435897436,215.461538462,216.179487179,215.051282051,213.692307692,215.256410256,212.256410256,211.923076923,213.153846154,215.153846154,216.41025641,216.538461538,215.820512821,215.102564103,214.307692308,213.0,213.384615385,214.179487179,214.846153846,216.41025641,216.794871795,216.538461538,213.641025641,214.615384615,214.923076923,214.846153846,214.205128205,214.435897436,215.897435897,217.230769231,212.487179487,213.666666667,215.794871795,216.076923077,214.564102564,213.794871795,213.358974359,214.282051282,
169.6,178.0,183.2,191.4,195.6,198.0,203.0,207.0,181.6,192.2,196.4,202.4,203.2,206.2,212.6,217.0,189.0,198.2,206.6,211.2,211.6,214.6,219.0,221.0,198.0,208.6,217.8,220.0,219.8,221.0,222.6,223.0,206.4,218.6,222.6,222.4,222.0,218.8,220.6,224.2,212.2,219.8,224.8,223.8,222.0,221.4,220.4,221.2,215.6,220.2,222.0,220.2,220.6,220.6,217.2,214.8,220.2,220.4,217.8,213.2,212.6,213.4,212.2,212.2,
149.666666667,152.333333333,160.333333333,176.0,189.0,192.333333333,189.333333333,189.333333333,163.666666667,163.333333333,172.666666667,191.333333333,202.333333333,204.333333333,199.333333333,194.666666667,180.333333333,178.0,184.666666667,196.666666667,205.333333333,210.0,212.333333333,211.0,197.666666667,203.666666667,204.666666667,205.0,209.0,214.333333333,217.333333333,219.333333333,207.333333333,215.333333333,219.666666667,215.0,208.666666667,207.666666667,213.333333333,220.333333333,209.666666667,221.0,225.0,221.333333333,214.0,211.333333333,212.666666667,217.333333333,210.0,217.666666667,220.333333333,219.0,222.0,219.0,209.666666667,206.666666667,213.666666667,207.666666667,210.333333333,218.0,220.333333333,216.666666667,215.333333333,213.0,
209.0,215.0,225.0,235.0,233.0,223.0,212.0,198.0,223.0,213.0,204.0,213.0,224.0,233.0,230.0,207.0,227.0,208.0,189.0,196.0,218.0,236.0,234.0,223.0,235.0,228.0,218.0,200.0,204.0,225.0,233.0,239.0,229.0,234.0,236.0,223.0,206.0,195.0,199.0,220.0,199.0,212.0,225.0,224.0,212.0,197.0,195.0,211.0,141.0,177.0,220.0,235.0,235.0,225.0,203.0,196.0,102.0,131.0,195.0,236.0,238.0,244.0,213.0,168.0,
206.0,215.5,223.0,228.5,231.0,219.5,210.5,207.5,213.0,208.0,210.0,218.5,229.5,230.5,228.5,221.0,226.5,218.5,213.5,212.5,216.5,223.0,224.5,217.0,232.0,228.5,214.0,201.0,195.5,201.5,214.5,225.5,205.5,220.0,224.0,217.0,209.5,204.0,211.5,224.0,186.0,214.0,236.5,234.5,222.0,207.5,201.0,207.0,178.5,209.0,235.0,234.0,215.5,186.5,157.0,161.0,156.5,173.0,206.5,226.5,219.5,198.0,152.5,126.0,
